id	is_hate	location
22658	1.0	Texas, United States
22659	1.0	Michigan, United States
22660	1.0	Connecticut, United States
22661	1.0	England, United Kingdom
22662	1.0	Texas, United States
22663	1.0	Pennsylvania, United States
22664	1.0	Indiana, United States
22665	1.0	Kansas, United States
22666	1.0	Connecticut, United States
22667	1.0	North Carolina, United States
22668	1.0	Pennsylvania, United States
22669	1.0	North Dakota, United States
22670	1.0	Abu Dhabi, United Arab Emirates
22671	1.0	New York, United States
22672	1.0	British Columbia, Canada
22673	1.0	New Jersey, United States
22674	1.0	Florida, United States
22675	1.0	Ontario, Canada
22676	1.0	Texas, United States
22677	1.0	Missouri, United States
22678	1.0	Texas, United States
22679	1.0	California, United States
22680	1.0	New Jersey, United States
22681	1.0	Oregon, United States
22682	1.0	British Columbia, Canada
22683	1.0	Colorado, United States
22684	1.0	England, United Kingdom
22685	1.0	Pennsylvania, United States
22686	1.0	Elazığ, Turkey
22687	1.0	Maine, United States
22688	1.0	Oklahoma, United States
22689	1.0	Missouri, United States
22690	1.0	Oregon, United States
22691	1.0	Connecticut, United States
22692	1.0	New Jersey, United States
22693	1.0	Massachusetts, United States
22694	1.0	Tennessee, United States
22695	1.0	South Carolina, United States
22696	1.0	Massachusetts, United States
22697	1.0	Ohio, United States
22698	1.0	Arizona, United States
22699	1.0	Arizona, United States
22700	1.0	Florida, United States
22701	1.0	New Jersey, United States
22702	1.0	Illinois, United States
22703	1.0	Texas, United States
22704	1.0	Colorado, United States
22705	1.0	Utah, United States
22706	1.0	Kansas, United States
22707	1.0	Washington, United States
22708	1.0	Abu Dhabi, United Arab Emirates
22709	1.0	Texas, United States
22710	1.0	Texas, United States
22711	1.0	Colorado, United States
22712	1.0	Oklahoma, United States
22713	1.0	Michigan, United States
22714	1.0	Michigan, United States
22715	1.0	Ohio, United States
22716	1.0	New Hampshire, United States
22717	1.0	Oregon, United States
22718	1.0	Kronobergs Län, Sweden
22719	1.0	Tennessee, United States
22720	1.0	Washington, United States
22721	1.0	California, United States
22722	1.0	Missouri, United States
22723	1.0	Massachusetts, United States
22724	1.0	Wisconsin, United States
22725	1.0	England, United Kingdom
22726	1.0	New York, United States
22727	1.0	Ohio, United States
22728	1.0	Illinois, United States
22729	1.0	Oklahoma, United States
22730	1.0	Missouri, United States
22731	1.0	Washington, United States
22732	1.0	Istanbul, Turkey
22733	1.0	California, United States
22734	1.0	North Carolina, United States
22735	1.0	New York, United States
22736	1.0	Wisconsin, United States
22737	1.0	Colorado, United States
22738	1.0	California, United States
22739	1.0	New York, United States
22740	1.0	Wisconsin, United States
22741	1.0	Texas, United States
22742	1.0	Missouri, United States
22743	1.0	Texas, United States
22744	1.0	Pennsylvania, United States
22745	1.0	Nevada, United States
22746	1.0	Ohio, United States
22747	1.0	Illinois, United States
22748	1.0	California, United States
22749	1.0	Florida, United States
22750	1.0	Idaho, United States
22751	1.0	California, United States
22752	1.0	Australia, Australia
22753	1.0	Texas, United States
22754	1.0	New Jersey, United States
22755	1.0	Michigan, United States
22756	1.0	England, United Kingdom
22757	1.0	Ontario, Canada
22758	1.0	Illinois, United States
22759	1.0	Khaskovo, Bulgaria
22760	1.0	Illinois, United States
22761	1.0	Texas, United States
22762	1.0	Georgia, United States
22763	1.0	Indiana, United States
22764	1.0	Maryland, United States
22765	1.0	Malaysia
22766	1.0	Indiana, United States
22767	1.0	Australia, Australia
22768	1.0	Michigan, United States
22769	1.0	Michigan, United States
22770	1.0	Florida, United States
22771	1.0	Virginia, United States
22772	1.0	Arizona, United States
22773	1.0	Erzincan, Turkey
22774	1.0	Texas, United States
22775	1.0	North Carolina, United States
22776	1.0	Nebraska, United States
22777	1.0	South Carolina, United States
22778	1.0	New Hampshire, United States
22779	1.0	California, United States
22780	1.0	California, United States
22781	1.0	California, United States
22782	1.0	California, United States
22783	1.0	Texas, United States
22784	1.0	Minnesota, United States
22785	1.0	Texas, United States
22786	1.0	Mexico City, Mexico
22787	1.0	Abu Dhabi, United Arab Emirates
22788	1.0	North Carolina, United States
22789	1.0	Sjælland, Denmark
22790	1.0	Sjælland, Denmark
22791	1.0	Manitoba, Canada
22792	1.0	New Jersey, United States
22793	1.0	Arkansas, United States
22794	1.0	Alabama, United States
22795	1.0	California, United States
22796	1.0	Ohio, United States
22797	1.0	Western Cape, South Africa
22798	1.0	England, United Kingdom
22799	1.0	Alberta, Canada
22800	1.0	Georgia, United States
22801	1.0	Massachusetts, United States
22802	1.0	Pennsylvania, United States
22803	1.0	New York, United States
22804	1.0	Virginia, United States
22805	1.0	Malaysia
22806	1.0	Georgia, United States
22807	1.0	Indiana, United States
22808	1.0	Saint Ann, Jamaica
22809	1.0	Florida, United States
22810	1.0	Oklahoma, United States
22811	1.0	New Jersey, United States
22812	1.0	Michigan, United States
22813	1.0	Florida, United States
22814	1.0	England, United Kingdom
22815	1.0	England, United Kingdom
22816	1.0	Nebraska, United States
22817	1.0	Nevada, United States
22818	1.0	California, United States
22819	1.0	Indiana, United States
22820	1.0	Alberta, Canada
22821	1.0	Ontario, Canada
22822	1.0	Missouri, United States
22823	1.0	Ohio, United States
22824	1.0	British Columbia, Canada
22825	1.0	Maryland, United States
22826	1.0	Texas, United States
22827	1.0	Florida, United States
22828	1.0	Texas, United States
22829	1.0	Texas, United States
22830	1.0	Oklahoma, United States
22831	1.0	Northwest Territories, Canada
22832	1.0	New York, United States
22833	1.0	Alabama, United States
22834	1.0	Ohio, United States
22835	1.0	North Dakota, United States
22836	1.0	Ontario, Canada
22837	1.0	California, United States
22838	1.0	South Dakota, United States
22839	1.0	Kentucky, United States
22840	1.0	Texas, United States
22841	1.0	California, United States
22842	1.0	Mississippi, United States
22843	1.0	Washington, United States
22844	1.0	Pennsylvania, United States
22845	1.0	Texas, United States
22846	1.0	California, United States
22847	1.0	California, United States
22848	1.0	New Hampshire, United States
22849	1.0	Indiana, United States
22850	1.0	Georgia, United States
22851	1.0	Indiana, United States
22852	1.0	Arizona, United States
22853	1.0	Indiana, United States
22854	1.0	Alaska, United States
22855	1.0	Irbid, Jordan
22856	1.0	British Columbia, Canada
22857	1.0	Kansas, United States
22858	1.0	California, United States
22859	1.0	Ontario, Canada
22860	1.0	Colorado, United States
22861	1.0	Virginia, United States
22862	1.0	Scotland, United Kingdom
22863	1.0	Florida, United States
22864	1.0	Wisconsin, United States
22865	1.0	Tennessee, United States
22866	1.0	California, United States
22867	1.0	United States
22868	1.0	Arizona, United States
22869	1.0	Colorado, United States
22870	1.0	Texas, United States
22871	1.0	Alabama, United States
22872	1.0	Michigan, United States
22873	1.0	Michigan, United States
22874	1.0	Kentucky, United States
22875	1.0	Nevada, United States
22876	1.0	Arizona, United States
22877	1.0	Ontario, Canada
22878	1.0	New York, United States
22879	1.0	Illinois, United States
22880	1.0	California, United States
22881	1.0	New York, United States
22882	1.0	Indiana, United States
22883	1.0	California, United States
22884	1.0	Pennsylvania, United States
22885	1.0	Pennsylvania, United States
22886	1.0	Nebraska, United States
22887	1.0	Ontario, Canada
22888	1.0	Georgia, United States
22889	1.0	California, United States
22890	1.0	Pennsylvania, United States
22891	1.0	South Carolina, United States
22892	1.0	Philippines
22893	1.0	Virginia, United States
22894	1.0	Texas, United States
22895	1.0	Utah, United States
22896	1.0	England, United Kingdom
22897	1.0	Tartumaa, Estonia
22898	1.0	Texas, United States
22899	1.0	Indiana, United States
22900	1.0	Indiana, United States
22901	1.0	Florida, United States
22902	1.0	California, United States
22903	1.0	California, United States
22904	1.0	Utah, United States
22905	1.0	Arizona, United States
22906	1.0	New York, United States
22907	1.0	Berlin, Germany
22908	1.0	Washington, United States
22909	1.0	Ohio, United States
22910	1.0	Kentucky, United States
22911	1.0	Alberta, Canada
22912	1.0	Florida, United States
22913	1.0	Minnesota, United States
22914	1.0	California, United States
22915	1.0	California, United States
22916	1.0	Texas, United States
22917	1.0	Michigan, United States
22918	1.0	New Jersey, United States
22919	1.0	England, United Kingdom
22920	1.0	England, United Kingdom
22921	1.0	Michigan, United States
22922	1.0	Östergötlands Län, Sweden
22923	1.0	Maryland, United States
22924	1.0	South Carolina, United States
22925	1.0	Missouri, United States
22926	1.0	Washington, United States
22927	1.0	Sjælland, Denmark
22928	1.0	Delaware, United States
22929	1.0	Manitoba, Canada
22930	1.0	Tennessee, United States
22931	1.0	Maryland, United States
22932	1.0	Oklahoma, United States
22933	1.0	Texas, United States
22934	1.0	Western Australia, Australia
22935	1.0	Alberta, Canada
22936	1.0	Malaysia
22937	1.0	Massachusetts, United States
22938	1.0	Ohio, United States
22939	1.0	Michigan, United States
22940	1.0	England, United Kingdom
22941	1.0	Washington, United States
22942	1.0	Pennsylvania, United States
22943	1.0	Arkansas, United States
22944	1.0	Delaware, United States
22945	1.0	Louisiana, United States
22946	1.0	North Carolina, United States
22947	1.0	North Carolina, United States
22948	1.0	Ontario, Canada
22949	1.0	Texas, United States
22950	1.0	Massachusetts, United States
22951	1.0	Alberta, Canada
22952	1.0	Florida, United States
22953	1.0	Ohio, United States
22954	1.0	United States
22955	1.0	Texas, United States
22956	1.0	New York, United States
22957	1.0	Kentucky, United States
22958	1.0	Kansas, United States
22959	1.0	Utah, United States
22960	1.0	Kuwait
22961	1.0	Kentucky, United States
22962	1.0	Virginia, United States
22963	1.0	Virginia, United States
22964	1.0	Georgia, United States
22965	1.0	Abu Dhabi, United Arab Emirates
22966	1.0	California, United States
22967	1.0	Wisconsin, United States
22968	1.0	Illinois, United States
22969	1.0	California, United States
22970	1.0	Australia, Australia
22971	1.0	Australia, Australia
22972	1.0	Texas, United States
22973	1.0	Kansas, United States
22974	1.0	New York, United States
22975	1.0	Illinois, United States
22976	1.0	Ohio, United States
22977	1.0	Nebraska, United States
22978	1.0	Texas, United States
22979	1.0	Ohio, United States
22980	1.0	New Jersey, United States
22981	1.0	Texas, United States
22982	1.0	California, United States
22983	1.0	Arizona, United States
22984	1.0	Ontario, Canada
22985	1.0	Bayern, Germany
22986	1.0	New Jersey, United States
22987	1.0	Michigan, United States
22988	1.0	Massachusetts, United States
22989	1.0	Washington, United States
22990	1.0	Minnesota, United States
22991	1.0	Jamaica
22992	1.0	Stockholm, Sweden
22993	1.0	Mississippi, United States
22994	1.0	Alabama, United States
22995	1.0	California, United States
22996	1.0	Illinois, United States
22997	1.0	Baden-Württemberg, Germany
22998	1.0	Ohio, United States
22999	1.0	Florida, United States
23000	1.0	Florida, United States
23001	1.0	Maryland, United States
23002	1.0	Florida, United States
23003	1.0	Georgia, United States
23004	1.0	Massachusetts, United States
23005	1.0	Ontario, Canada
23006	1.0	New Jersey, United States
23007	1.0	Iowa, United States
23008	1.0	New York, United States
23009	1.0	Maryland, United States
23010	1.0	Minnesota, United States
23011	1.0	California, United States
23012	1.0	Maryland, United States
23013	1.0	Indiana, United States
23014	1.0	England, United Kingdom
23015	1.0	Georgia, United States
23016	1.0	Minnesota, United States
23017	1.0	Virginia, United States
23018	1.0	Illinois, United States
23019	1.0	Hawaii, United States
23020	1.0	Indiana, United States
23021	1.0	Indiana, United States
23022	1.0	California, United States
23023	1.0	Maryland, United States
23024	1.0	West Virginia, United States
23025	1.0	New York, United States
23026	1.0	Florida, United States
23027	1.0	Connecticut, United States
23028	1.0	North Carolina, United States
23029	1.0	Colorado, United States
23030	1.0	Ohio, United States
23031	1.0	Alabama, United States
23032	1.0	Ohio, United States
23033	1.0	Turkey
23034	1.0	South Carolina, United States
23035	1.0	Mississippi, United States
23036	1.0	North Carolina, United States
23037	1.0	California, United States
23038	1.0	Idaho, United States
23039	1.0	Idaho, United States
23040	1.0	Wisconsin, United States
23041	1.0	Nevada, United States
23042	1.0	Florida, United States
23043	1.0	Idaho, United States
23044	1.0	Ohio, United States
23045	1.0	Yukon Territory, Canada
23046	1.0	Massachusetts, United States
23047	1.0	New Jersey, United States
23048	1.0	Indiana, United States
23049	1.0	California, United States
23050	1.0	Maryland, United States
23051	1.0	Arkansas, United States
23052	1.0	Iowa, United States
23053	1.0	Connecticut, United States
23054	1.0	Nevada, United States
23055	1.0	Florida, United States
23056	1.0	Illinois, United States
23057	1.0	Australia, Australia
23058	1.0	Virginia, United States
23059	1.0	California, United States
23060	1.0	Arkansas, United States
23061	1.0	West Bank, Palestine
23062	1.0	Florida, United States
23063	1.0	Georgia, United States
23064	1.0	Utah, United States
23065	1.0	New York, United States
23066	1.0	California, United States
23067	1.0	Missouri, United States
23068	1.0	Ohio, United States
23069	1.0	Hordaland Fylke, Norway
23070	1.0	Colorado, United States
23071	1.0	Georgia, United States
23072	1.0	Oklahoma, United States
23073	1.0	Champagne-Ardenne, France
23074	1.0	Wyoming, United States
